"","StateAb","DivisionID","DivisionNm","PollingPlaceID","PollingPlace","CandidateID","Surname","GivenNm","BallotPosition","Elected","HistoricElected","PartyAb","PartyNm","OrdinaryVotes","Swing"
"5510","NSW",146,"Robertson",2620,"Point Clare",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",948,-1.23
"5511","NSW",146,"Robertson",2621,"Pretty Beach",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",247,1.74
"5512","NSW",146,"Robertson",2621,"Pretty Beach",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",256,-1.74
"5513","NSW",146,"Robertson",2622,"Saratoga",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",987,2.05
"5514","NSW",146,"Robertson",2622,"Saratoga",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",782,-2.05
"5515","NSW",146,"Robertson",65113,"Scaysbrook",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",244,8.8
"5516","NSW",146,"Robertson",65113,"Scaysbrook",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",171,-8.8
"5517","NSW",146,"Robertson",2623,"Somersby",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",391,5.16
"5518","NSW",146,"Robertson",2623,"Somersby",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",188,-5.16
"5519","NSW",146,"Robertson",13755,"Special Hospital Team 1",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",104,4.36
"5520","NSW",146,"Robertson",13755,"Special Hospital Team 1",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",82,-4.36
"5521","NSW",146,"Robertson",13803,"Special Hospital Team 2",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",97,-6.83
"5522","NSW",146,"Robertson",13803,"Special Hospital Team 2",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",121,6.83
"5523","NSW",146,"Robertson",31496,"Special Hospital Team 3",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",176,-4.39
"5524","NSW",146,"Robertson",31496,"Special Hospital Team 3",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",197,4.39
"5525","NSW",146,"Robertson",2624,"Spencer",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",74,9.5
"5526","NSW",146,"Robertson",2624,"Spencer",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",83,-9.5
"5527","NSW",146,"Robertson",2625,"Springfield",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",779,3.94
"5528","NSW",146,"Robertson",2625,"Springfield",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",805,-3.94
"5529","NSW",146,"Robertson",14154,"Sydney (Robertson)",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",16,-14.19
"5530","NSW",146,"Robertson",14154,"Sydney (Robertson)",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",39,14.19
"5531","NSW",146,"Robertson",2626,"Terrigal (Robertson)",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",1279,2.37
"5532","NSW",146,"Robertson",2626,"Terrigal (Robertson)",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",989,-2.37
"5533","NSW",146,"Robertson",2627,"Terrigal Central",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",261,-4.6
"5534","NSW",146,"Robertson",2627,"Terrigal Central",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",190,4.6
"5535","NSW",146,"Robertson",620,"Terrigal Lagoon",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",738,5.74
"5536","NSW",146,"Robertson",620,"Terrigal Lagoon",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",463,-5.74
"5537","NSW",146,"Robertson",33077,"Terrigal West",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",1138,1.87
"5538","NSW",146,"Robertson",33077,"Terrigal West",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",699,-1.87
"5539","NSW",146,"Robertson",31701,"Umina Beach",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",498,5.05
"5540","NSW",146,"Robertson",31701,"Umina Beach",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",594,-5.05
"5541","NSW",146,"Robertson",2628,"Umina Central",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",643,2.47
"5542","NSW",146,"Robertson",2628,"Umina Central",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",874,-2.47
"5543","NSW",146,"Robertson",2629,"Umina Mall",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",817,6.54
"5544","NSW",146,"Robertson",2629,"Umina Mall",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",927,-6.54
"5545","NSW",146,"Robertson",2631,"Woy Woy",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",688,0.93
"5546","NSW",146,"Robertson",2631,"Woy Woy",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",856,-0.93
"5547","NSW",146,"Robertson",2632,"Woy Woy Bay",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",147,-2.67
"5548","NSW",146,"Robertson",2632,"Woy Woy Bay",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",143,2.67
"5549","NSW",146,"Robertson",31708,"Woy Woy PPVC",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",4101,6.38
"5550","NSW",146,"Robertson",31708,"Woy Woy PPVC",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",3680,-6.38
"5551","NSW",146,"Robertson",2633,"Woy Woy South",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",401,2.44
"5552","NSW",146,"Robertson",2633,"Woy Woy South",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",442,-2.44
"5553","NSW",146,"Robertson",31960,"Wyoming (Robertson)",23216,"WICKS","Lucy",3,"Y","N","LP","Liberal",487,6.33
"5554","NSW",146,"Robertson",31960,"Wyoming (Robertson)",24603,"O'NEILL","Deborah",9,"N","Y","ALP","Labor",533,-6.33
"5555","NSW",148,"Shortland",46408,"Adamstown Heights (Shortland)",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",221,-1.87
"5556","NSW",148,"Shortland",46408,"Adamstown Heights (Shortland)",23193,"CHURCH","John",3,"N","N","LP","Liberal",239,1.87
"5557","NSW",148,"Shortland",2683,"Belmont",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",555,-2.07
"5558","NSW",148,"Shortland",2683,"Belmont",23193,"CHURCH","John",3,"N","N","LP","Liberal",359,2.07
"5559","NSW",148,"Shortland",2684,"Belmont Central",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1281,-1.97
"5560","NSW",148,"Shortland",2684,"Belmont Central",23193,"CHURCH","John",3,"N","N","LP","Liberal",767,1.97
"5561","NSW",148,"Shortland",2685,"Belmont North",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",926,-6.28
"5562","NSW",148,"Shortland",2685,"Belmont North",23193,"CHURCH","John",3,"N","N","LP","Liberal",549,6.28
"5563","NSW",148,"Shortland",2687,"Belmont West",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",484,-5.82
"5564","NSW",148,"Shortland",2687,"Belmont West",23193,"CHURCH","John",3,"N","N","LP","Liberal",451,5.82
"5565","NSW",148,"Shortland",2688,"Blacksmiths",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",534,-1.99
"5566","NSW",148,"Shortland",2688,"Blacksmiths",23193,"CHURCH","John",3,"N","N","LP","Liberal",300,1.99
"5567","NSW",148,"Shortland",65534,"BLV Shortland PPVC",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",15,57.69
"5568","NSW",148,"Shortland",65534,"BLV Shortland PPVC",23193,"CHURCH","John",3,"N","N","LP","Liberal",11,42.31
"5569","NSW",148,"Shortland",581,"Budgewoi",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",881,-7.33
"5570","NSW",148,"Shortland",581,"Budgewoi",23193,"CHURCH","John",3,"N","N","LP","Liberal",584,7.33
"5571","NSW",148,"Shortland",12051,"Budgewoi Central",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",811,-4.49
"5572","NSW",148,"Shortland",12051,"Budgewoi Central",23193,"CHURCH","John",3,"N","N","LP","Liberal",586,4.49
"5573","NSW",148,"Shortland",582,"Buff Point",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",835,-9.65
"5574","NSW",148,"Shortland",582,"Buff Point",23193,"CHURCH","John",3,"N","N","LP","Liberal",629,9.65
"5575","NSW",148,"Shortland",2690,"Caves Beach",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1450,-3.27
"5576","NSW",148,"Shortland",2690,"Caves Beach",23193,"CHURCH","John",3,"N","N","LP","Liberal",1147,3.27
"5577","NSW",148,"Shortland",12050,"Chain Valley Bay",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",483,-7.72
"5578","NSW",148,"Shortland",12050,"Chain Valley Bay",23193,"CHURCH","John",3,"N","N","LP","Liberal",352,7.72
"5579","NSW",148,"Shortland",2691,"Charlestown",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1009,-4.1
"5580","NSW",148,"Shortland",2691,"Charlestown",23193,"CHURCH","John",3,"N","N","LP","Liberal",740,4.1
"5581","NSW",148,"Shortland",2692,"Charlestown East",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",842,-4.86
"5582","NSW",148,"Shortland",2692,"Charlestown East",23193,"CHURCH","John",3,"N","N","LP","Liberal",596,4.86
"5583","NSW",148,"Shortland",46502,"Charlestown SHORTLAND PPVC",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",2651,-8.52
"5584","NSW",148,"Shortland",46502,"Charlestown SHORTLAND PPVC",23193,"CHURCH","John",3,"N","N","LP","Liberal",2364,8.52
"5585","NSW",148,"Shortland",2693,"Charlestown South",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",703,-5.34
"5586","NSW",148,"Shortland",2693,"Charlestown South",23193,"CHURCH","John",3,"N","N","LP","Liberal",531,5.34
"5587","NSW",148,"Shortland",583,"Charmhaven",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",513,-1.56
"5588","NSW",148,"Shortland",583,"Charmhaven",23193,"CHURCH","John",3,"N","N","LP","Liberal",323,1.56
"5589","NSW",148,"Shortland",34363,"Croudace Bay",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",88,-8.18
"5590","NSW",148,"Shortland",34363,"Croudace Bay",23193,"CHURCH","John",3,"N","N","LP","Liberal",91,8.18
"5591","NSW",148,"Shortland",30139,"Divisional Office (PREPOLL)",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",346,-13.02
"5592","NSW",148,"Shortland",30139,"Divisional Office (PREPOLL)",23193,"CHURCH","John",3,"N","N","LP","Liberal",401,13.02
"5593","NSW",148,"Shortland",2694,"Dudley",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",731,-3.71
"5594","NSW",148,"Shortland",2694,"Dudley",23193,"CHURCH","John",3,"N","N","LP","Liberal",589,3.71
"5595","NSW",148,"Shortland",344,"Eleebana",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1359,-7
"5596","NSW",148,"Shortland",344,"Eleebana",23193,"CHURCH","John",3,"N","N","LP","Liberal",1780,7
"5597","NSW",148,"Shortland",2695,"Floraville",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1067,-7.01
"5598","NSW",148,"Shortland",2695,"Floraville",23193,"CHURCH","John",3,"N","N","LP","Liberal",938,7.01
"5599","NSW",148,"Shortland",2696,"Gateshead",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",706,-3.54
"5600","NSW",148,"Shortland",2696,"Gateshead",23193,"CHURCH","John",3,"N","N","LP","Liberal",304,3.54
"5601","NSW",148,"Shortland",2697,"Gateshead West",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",556,-6.14
"5602","NSW",148,"Shortland",2697,"Gateshead West",23193,"CHURCH","John",3,"N","N","LP","Liberal",159,6.14
"5603","NSW",148,"Shortland",589,"Gorokan (Shortland)",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1083,-4.28
"5604","NSW",148,"Shortland",589,"Gorokan (Shortland)",23193,"CHURCH","John",3,"N","N","LP","Liberal",670,4.28
"5605","NSW",148,"Shortland",590,"Gwandalan",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",888,-8.21
"5606","NSW",148,"Shortland",590,"Gwandalan",23193,"CHURCH","John",3,"N","N","LP","Liberal",756,8.21
"5607","NSW",148,"Shortland",11938,"Hillsborough (Shortland)",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",666,-4.13
"5608","NSW",148,"Shortland",11938,"Hillsborough (Shortland)",23193,"CHURCH","John",3,"N","N","LP","Liberal",509,4.13
"5609","NSW",148,"Shortland",2700,"Jewells",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1089,-6.74
"5610","NSW",148,"Shortland",2700,"Jewells",23193,"CHURCH","John",3,"N","N","LP","Liberal",831,6.74
"5611","NSW",148,"Shortland",2701,"Kahibah",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",889,-6
"5612","NSW",148,"Shortland",2701,"Kahibah",23193,"CHURCH","John",3,"N","N","LP","Liberal",637,6
"5613","NSW",148,"Shortland",46411,"Kotara South (Shortland)",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",309,-3.95
"5614","NSW",148,"Shortland",46411,"Kotara South (Shortland)",23193,"CHURCH","John",3,"N","N","LP","Liberal",254,3.95
"5615","NSW",148,"Shortland",31417,"Lake Haven",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",904,-5.46
"5616","NSW",148,"Shortland",31417,"Lake Haven",23193,"CHURCH","John",3,"N","N","LP","Liberal",611,5.45
"5617","NSW",148,"Shortland",597,"Lake Munmorah",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1518,-9.26
"5618","NSW",148,"Shortland",597,"Lake Munmorah",23193,"CHURCH","John",3,"N","N","LP","Liberal",1393,9.26
"5619","NSW",148,"Shortland",600,"Mannering Park",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",723,-6.26
"5620","NSW",148,"Shortland",600,"Mannering Park",23193,"CHURCH","John",3,"N","N","LP","Liberal",420,6.26
"5621","NSW",148,"Shortland",2706,"Marks Point",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",742,-6.9
"5622","NSW",148,"Shortland",2706,"Marks Point",23193,"CHURCH","John",3,"N","N","LP","Liberal",446,6.9
"5623","NSW",148,"Shortland",11982,"Mount Hutton",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1204,-3.9
"5624","NSW",148,"Shortland",11982,"Mount Hutton",23193,"CHURCH","John",3,"N","N","LP","Liberal",838,3.9
"5625","NSW",148,"Shortland",65202,"Newcastle SHORTLAND PPVC",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",442,-8.07
"5626","NSW",148,"Shortland",65202,"Newcastle SHORTLAND PPVC",23193,"CHURCH","John",3,"N","N","LP","Liberal",439,8.07
"5627","NSW",148,"Shortland",2715,"Nords Wharf",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",272,-6.36
"5628","NSW",148,"Shortland",2715,"Nords Wharf",23193,"CHURCH","John",3,"N","N","LP","Liberal",253,6.36
"5629","NSW",148,"Shortland",2716,"Pelican",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",519,-5.73
"5630","NSW",148,"Shortland",2716,"Pelican",23193,"CHURCH","John",3,"N","N","LP","Liberal",280,5.73
"5631","NSW",148,"Shortland",2717,"Redhead",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1044,-5.31
"5632","NSW",148,"Shortland",2717,"Redhead",23193,"CHURCH","John",3,"N","N","LP","Liberal",821,5.31
"5633","NSW",148,"Shortland",608,"San Remo",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1191,-4.8
"5634","NSW",148,"Shortland",608,"San Remo",23193,"CHURCH","John",3,"N","N","LP","Liberal",577,4.8
"5635","NSW",148,"Shortland",33617,"Special Hospital Team 1",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",28,2.15
"5636","NSW",148,"Shortland",33617,"Special Hospital Team 1",23193,"CHURCH","John",3,"N","N","LP","Liberal",14,-2.15
"5637","NSW",148,"Shortland",11636,"Summerland Point",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",649,-6.53
"5638","NSW",148,"Shortland",11636,"Summerland Point",23193,"CHURCH","John",3,"N","N","LP","Liberal",599,6.53
"5639","NSW",148,"Shortland",2718,"Swansea",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",912,-4.3
"5640","NSW",148,"Shortland",2718,"Swansea",23193,"CHURCH","John",3,"N","N","LP","Liberal",552,4.3
"5641","NSW",148,"Shortland",31659,"Swansea Central",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",948,-4.35
"5642","NSW",148,"Shortland",31659,"Swansea Central",23193,"CHURCH","John",3,"N","N","LP","Liberal",593,4.35
"5643","NSW",148,"Shortland",14156,"Sydney (Shortland)",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",15,3.95
"5644","NSW",148,"Shortland",14156,"Sydney (Shortland)",23193,"CHURCH","John",3,"N","N","LP","Liberal",16,-3.95
"5645","NSW",148,"Shortland",58671,"Toukley SHORTLAND PPVC",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1471,-6.47
"5646","NSW",148,"Shortland",58671,"Toukley SHORTLAND PPVC",23193,"CHURCH","John",3,"N","N","LP","Liberal",1241,6.47
"5647","NSW",148,"Shortland",374,"Valentine",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1346,-8.27
"5648","NSW",148,"Shortland",374,"Valentine",23193,"CHURCH","John",3,"N","N","LP","Liberal",1712,8.27
"5649","NSW",148,"Shortland",376,"Warners Bay (Shortland)",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",953,-4.37
"5650","NSW",148,"Shortland",376,"Warners Bay (Shortland)",23193,"CHURCH","John",3,"N","N","LP","Liberal",722,4.37
"5651","NSW",148,"Shortland",377,"Warners Bay Central",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",468,-3.38
"5652","NSW",148,"Shortland",377,"Warners Bay Central",23193,"CHURCH","John",3,"N","N","LP","Liberal",374,3.38
"5653","NSW",148,"Shortland",2722,"Whitebridge",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",707,-1.4
"5654","NSW",148,"Shortland",2722,"Whitebridge",23193,"CHURCH","John",3,"N","N","LP","Liberal",460,1.4
"5655","NSW",148,"Shortland",2723,"Windale",24663,"HALL","Jill Griffiths",1,"Y","Y","ALP","Labor",1376,-4.83
"5656","NSW",148,"Shortland",2723,"Windale",23193,"CHURCH","John",3,"N","N","LP","Liberal",417,4.83
"5657","NSW",149,"Sydney",1433,"Alexandria",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",540,-0.63
"5658","NSW",149,"Sydney",1433,"Alexandria",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1334,0.63
"5659","NSW",149,"Sydney",2727,"Annandale (Sydney)",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",562,1.55
"5660","NSW",149,"Sydney",2727,"Annandale (Sydney)",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1282,-1.55
"5661","NSW",149,"Sydney",2728,"Annandale North",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",681,0.6
"5662","NSW",149,"Sydney",2728,"Annandale North",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1466,-0.6
"5663","NSW",149,"Sydney",2730,"Balmain",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",337,5.53
"5664","NSW",149,"Sydney",2730,"Balmain",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",402,-5.53
"5665","NSW",149,"Sydney",2741,"Balmain Central",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",622,5.27
"5666","NSW",149,"Sydney",2741,"Balmain Central",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1012,-5.27
"5667","NSW",149,"Sydney",2731,"Balmain East",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",386,3.71
"5668","NSW",149,"Sydney",2731,"Balmain East",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",627,-3.71
"5669","NSW",149,"Sydney",2732,"Balmain Hospital",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",365,5.47
"5670","NSW",149,"Sydney",2732,"Balmain Hospital",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",506,-5.47
"5671","NSW",149,"Sydney",1435,"Beaconsfield",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",252,1.9
"5672","NSW",149,"Sydney",1435,"Beaconsfield",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",417,-1.9
"5673","NSW",149,"Sydney",2733,"Birchgrove",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",916,1.96
"5674","NSW",149,"Sydney",2733,"Birchgrove",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1534,-1.96
"5675","NSW",149,"Sydney",65468,"BLV Sydney PPVC",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",8,29.63
"5676","NSW",149,"Sydney",65468,"BLV Sydney PPVC",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",19,70.37
"5677","NSW",149,"Sydney",1441,"Darlington",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",348,0.22
"5678","NSW",149,"Sydney",1441,"Darlington",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1241,-0.22
"5679","NSW",149,"Sydney",1440,"Darlington Central",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",123,-1.71
"5680","NSW",149,"Sydney",1440,"Darlington Central",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",661,1.71
"5681","NSW",149,"Sydney",30140,"Divisional Office (PREPOLL)",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",0,0
"5682","NSW",149,"Sydney",30140,"Divisional Office (PREPOLL)",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",0,0
"5683","NSW",149,"Sydney",1444,"Erskineville",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",686,-0.24
"5684","NSW",149,"Sydney",1444,"Erskineville",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",2369,0.24
"5685","NSW",149,"Sydney",2866,"Flinders (Sydney)",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",192,6.54
"5686","NSW",149,"Sydney",2866,"Flinders (Sydney)",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",358,-6.54
"5687","NSW",149,"Sydney",2740,"Forest Lodge",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",575,0.74
"5688","NSW",149,"Sydney",2740,"Forest Lodge",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1574,-0.74
"5689","NSW",149,"Sydney",2742,"Glebe",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",327,-1.42
"5690","NSW",149,"Sydney",2742,"Glebe",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1064,1.42
"5691","NSW",149,"Sydney",2743,"Glebe East",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",227,1.24
"5692","NSW",149,"Sydney",2743,"Glebe East",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",718,-1.24
"5693","NSW",149,"Sydney",2744,"Glebe North",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",325,2.56
"5694","NSW",149,"Sydney",2744,"Glebe North",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",707,-2.56
"5695","NSW",149,"Sydney",2768,"Glebe West",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",322,2.12
"5696","NSW",149,"Sydney",2768,"Glebe West",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",848,-2.12
"5697","NSW",149,"Sydney",46533,"Haymarket SYDNEY PPVC",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",978,3.34
"5698","NSW",149,"Sydney",46533,"Haymarket SYDNEY PPVC",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1788,-3.34
"5699","NSW",149,"Sydney",2869,"Hyde Park",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",280,8.87
"5700","NSW",149,"Sydney",2869,"Hyde Park",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",380,-8.87
"5701","NSW",149,"Sydney",2755,"Lord Howe Island",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",73,-4.87
"5702","NSW",149,"Sydney",2755,"Lord Howe Island",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",120,4.87
"5703","NSW",149,"Sydney",65250,"Maroubra SYDNEY PPVC",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",210,45.95
"5704","NSW",149,"Sydney",65250,"Maroubra SYDNEY PPVC",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",247,54.05
"5705","NSW",149,"Sydney",65248,"Marrickville SYDNEY PPVC",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",185,25.14
"5706","NSW",149,"Sydney",65248,"Marrickville SYDNEY PPVC",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",551,74.86
"5707","NSW",149,"Sydney",2756,"Millers Point",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",631,5.19
"5708","NSW",149,"Sydney",2756,"Millers Point",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",514,-5.19
"5709","NSW",149,"Sydney",8881,"Newtown East",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",160,0.66
"5710","NSW",149,"Sydney",8881,"Newtown East",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",763,-0.66
"5711","NSW",149,"Sydney",8882,"Newtown North (Sydney)",23191,"O'CONNOR","Sean",2,"N","N","LP","Liberal",232,-0.77
"5712","NSW",149,"Sydney",8882,"Newtown North (Sydney)",24530,"PLIBERSEK","Tanya",9,"Y","Y","ALP","Labor",1028,0.77
