2013 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:52 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,219,Isaacs,4158,Patterson Lakes,23482,SPENCER,Garry,9,N,N,LP,Liberal,2066,7.03
VIC,219,Isaacs,31051,Rowellyn Park,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1312,-5.95
VIC,219,Isaacs,31051,Rowellyn Park,23482,SPENCER,Garry,9,N,N,LP,Liberal,830,5.95
VIC,219,Isaacs,3979,Skye (Isaacs),23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,795,-2.44
VIC,219,Isaacs,3979,Skye (Isaacs),23482,SPENCER,Garry,9,N,N,LP,Liberal,571,2.44
VIC,219,Isaacs,31564,Special Hospital Team 1,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,112,-19.94
VIC,219,Isaacs,31564,Special Hospital Team 1,23482,SPENCER,Garry,9,N,N,LP,Liberal,221,19.94
VIC,219,Isaacs,31568,Special Hospital Team 2,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,60,-1.77
VIC,219,Isaacs,31568,Special Hospital Team 2,23482,SPENCER,Garry,9,N,N,LP,Liberal,56,1.77
VIC,219,Isaacs,38329,Special Hospital Team 3,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,130,-4.18
VIC,219,Isaacs,38329,Special Hospital Team 3,23482,SPENCER,Garry,9,N,N,LP,Liberal,133,4.18
VIC,219,Isaacs,3981,Wallarano,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1541,-1.29
VIC,219,Isaacs,3981,Wallarano,23482,SPENCER,Garry,9,N,N,LP,Liberal,676,1.29
VIC,219,Isaacs,36375,Willow Lodge,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,130,-22.43
VIC,219,Isaacs,36375,Willow Lodge,23482,SPENCER,Garry,9,N,N,LP,Liberal,169,22.43
VIC,220,Jagajaga,4164,Banyule,23298,MACKLIN,Jenny,3,Y,Y,ALP,Australian Labor Party,1162,-3.35
VIC,220,Jagajaga,4164,Banyule,23571,McGOWAN,Nick,6,N,N,LP,Liberal,878,3.35
VIC,220,Jagajaga,51219,Bellfield,23298,MACKLIN,Jenny,3,Y,Y,ALP,Australian Labor Party,647,-7.77
VIC,220,Jagajaga,51219,Bellfield,23571,McGOWAN,Nick,6,N,N,LP,Liberal,343,7.77
