2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:10 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,2961,Mountain Gate,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,20,0.68
VIC,197,Aston,2961,Mountain Gate,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,206,-3.29
VIC,197,Aston,2961,Mountain Gate,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,1291,6.22
VIC,197,Aston,2961,Mountain Gate,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,155,5.29
VIC,197,Aston,2961,Mountain Gate,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,96,-2.42
VIC,197,Aston,2961,Mountain Gate,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,91,3.11
VIC,197,Aston,2961,Mountain Gate,999,Informal,Informal,999,N,N,,Informal,117,-1.79
VIC,197,Aston,11513,Park Ridge,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,834,-5.19
VIC,197,Aston,11513,Park Ridge,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,13,0.54
VIC,197,Aston,11513,Park Ridge,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,112,-4.55
VIC,197,Aston,11513,Park Ridge,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,1214,3.91
VIC,197,Aston,11513,Park Ridge,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,98,4.05
VIC,197,Aston,11513,Park Ridge,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,66,-2.11
VIC,197,Aston,11513,Park Ridge,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,81,3.35
VIC,197,Aston,11513,Park Ridge,999,Informal,Informal,999,N,N,,Informal,135,-0.24
VIC,197,Aston,2963,Rowville,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,1034,-6.2
VIC,197,Aston,2963,Rowville,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,23,0.77
VIC,197,Aston,2963,Rowville,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,152,-2.96
VIC,197,Aston,2963,Rowville,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,1509,4.11
VIC,197,Aston,2963,Rowville,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,109,3.66
VIC,197,Aston,2963,Rowville,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,73,-2.05
VIC,197,Aston,2963,Rowville,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,79,2.65
VIC,197,Aston,2963,Rowville,999,Informal,Informal,999,N,N,,Informal,159,0.11
VIC,197,Aston,38413,Rowville Central,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,594,-1.29
VIC,197,Aston,38413,Rowville Central,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,6,0.36
VIC,197,Aston,38413,Rowville Central,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,77,-5.51
VIC,197,Aston,38413,Rowville Central,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,832,0.39
VIC,197,Aston,38413,Rowville Central,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,83,4.98
VIC,197,Aston,38413,Rowville Central,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,47,-0.61
VIC,197,Aston,38413,Rowville Central,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,28,1.68
VIC,197,Aston,38413,Rowville Central,999,Informal,Informal,999,N,N,,Informal,96,1.1
VIC,197,Aston,2964,Rowville East,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,574,-8.05
VIC,197,Aston,2964,Rowville East,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,9,0.54
VIC,197,Aston,2964,Rowville East,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,67,-4.1
VIC,197,Aston,2964,Rowville East,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,872,7.05
VIC,197,Aston,2964,Rowville East,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,71,4.27
VIC,197,Aston,2964,Rowville East,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,37,-1.58
VIC,197,Aston,2964,Rowville East,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,31,1.87
VIC,197,Aston,2964,Rowville East,999,Informal,Informal,999,N,N,,Informal,77,-0.22
VIC,197,Aston,2965,Scoresby,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,925,-6.75
VIC,197,Aston,2965,Scoresby,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,28,1.06
VIC,197,Aston,2965,Scoresby,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,137,-4.75
VIC,197,Aston,2965,Scoresby,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,1296,7.26
